gid,role,role_score,cluster_id,priority_score,evidence,rank,role_secondary,flags,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,truncated,p_forward,seed_payers,seed_upstream,seed_kzt_in,seed_share,key_links,pagerank,betweenness,fast_in_share,lag_median_days,sync_payers_max,n_return_cycles,repeated_routes,split_days,anomaly,c_role,c_seed,c_volume,c_network,c_patterns
100000002781227100,transit,0.721,2,0.4954,"Пропуск 111%: получил 191 тыс ₸ от 2 плательщиков, отдал 212 тыс ₸ 3 получ.",176,,возвратные_циклы,1,False,2,3,191167.62,212420.0,8,10,1.111171,False,1.0,1,1,185265.919201,0.872168,2,0.002327,0.000133,0.037494,10.0,1,1,0,2,False,0.3966,0.2755,0.273,0.9673,0.25
100000002369874100,consolidator,0.663,2,0.4949,Сбор от 4 плательщиков: 600 тыс ₸; дальше не ушло ничего; к узлу ведут цепочки переводов от 4 seed,177,terminal,синхронный_сбор,3,False,4,0,600000.0,0.0,4,0,0.0,False,0.0,0,4,1019.441859,0.001699,4,0.000337,0.0,0.0,,4,0,0,0,False,0.5967,0.2789,0.469,0.2978,0.25
100000002793881100,terminal,0.895,2,0.4924,"Получил 786 тыс ₸ от 3 плательщиков, исходящих нет (исходящие наблюдаемы); к узлу ведут цепочки переводов от 4 seed",178,,синхронный_сбор,3,False,3,0,785600.0,0.0,3,0,0.0,False,0.0,0,4,2194.268512,0.002793,2,0.000375,0.0,0.0,,3,0,0,0,False,0.537,0.2789,0.5199,0.3359,0.25
100000008314203100,transit,0.721,10,0.4911,"Признаки передачи средств seed: вход неполон; переправил 327 тыс ₸ 2 получ., 71% — одному",179,,возвратные_циклы;повторяющиеся_маршруты;дробление;seed,0,True,2,2,382076.0,327000.0,10,13,0.855851,False,1.0,2,3,382076.0,1.0,1,0.000503,0.0,0.235555,4.0,1,4,1,3,False,0.3966,0.5648,0.3838,0.389,0.75
100000008461532100,peripheral,0.5,27,0.4906,"Получил 565 тыс ₸ от 2 плательщиков, отдал 2.5 млн ₸ 8 получ., пропуск 448%; пороги ролей не достигнуты",180,,быстрый_транзит;возвратные_циклы,2,False,2,8,565300.0,2530090.0,2,9,4.475659,False,1.0,0,2,816.507077,0.000323,0,0.000745,0.000271,1.0,0.0,1,1,0,1,False,0.05,0.1395,0.7406,0.9417,0.5
100000002565277100,terminal,0.779,5,0.4889,"Получил 483 тыс ₸ от 1 плательщика (seed: 1), исходящих нет (исходящие наблюдаемы); к узлу ведут цепочки переводов от 4 seed",181,,,1,False,1,0,483319.0,0.0,1,0,0.0,False,0.0,1,4,483319.0,1.0,1,0.000382,0.0,0.0,,1,0,0,0,False,0.4674,0.6449,0.4282,0.3396,0.0
100000008512552100,peripheral,0.5,14,0.4888,"Получил 394 тыс ₸ от 4 плательщиков, отдал 1.3 млн ₸ 6 получ., пропуск 330%; пороги ролей не достигнуты",182,,быстрый_транзит;возвратные_циклы;повторяющиеся_маршруты,2,False,4,6,394360.0,1302275.0,9,11,3.302249,False,1.0,0,2,9937.731196,0.007631,3,0.000426,0.000431,1.0,0.0,2,4,3,1,False,0.05,0.1395,0.6153,0.8485,0.75
100000001530983100,peripheral,0.5,5,0.4884,"Получил 564 тыс ₸ от 4 плательщиков, отдал 1.8 млн ₸ 11 получ., пропуск 324%; пороги ролей не достигнуты",183,,,1,False,4,11,564158.0,1829538.0,4,17,3.242953,False,1.0,2,5,393442.952809,0.21505,4,0.000356,0.000332,0.377554,5.0,1,0,0,0,False,0.05,0.6704,0.6794,0.8027,0.0
100000002836736100,terminal,0.84,8,0.4875,"Получил 509 тыс ₸ от 2 плательщиков (seed: 1), исходящих нет (исходящие наблюдаемы); к узлу ведут цепочки переводов от 3 seed",184,,,1,False,2,0,509000.0,0.0,2,0,0.0,False,0.0,1,3,325017.777778,0.638542,1,0.000452,0.0,0.0,,2,0,0,0,False,0.504,0.5496,0.438,0.373,0.0
100000005523088100,terminal,0.797,7,0.4864,"Получил 700 тыс ₸ от 1 плательщика (seed: 1), исходящих нет (исходящие наблюдаемы); к узлу ведут цепочки переводов от 7 seed",185,,seed,0,True,1,0,700000.0,0.0,2,0,0.0,False,0.0,1,7,700000.0,1.0,0,0.001721,0.0,0.0,,1,0,0,0,False,0.4782,0.7925,0.4981,0.4893,0.0
100000000201868100,transit,1.0,3,0.4856,"Пропуск 100%: получил 190 тыс ₸ от 1 плательщика, отдал 190 тыс ₸ 1 получ.; 100% ушло ≤2 дн. после поступления",186,,быстрый_транзит;возвратные_циклы,2,False,1,1,190000.0,190000.0,1,1,1.0,False,1.0,0,1,89912.124409,0.473222,0,0.000975,0.0,1.0,1.0,1,1,0,0,False,0.55,0.2073,0.252,0.4749,0.5
100000003747133100,consolidator,0.657,1,0.4853,Сбор от 5 плательщиков: 237 тыс ₸; дальше ушло 105% (2 получ.); к узлу ведут цепочки переводов от 3 seed,187,transit,,2,False,5,2,237068.0,250000.0,8,2,1.05455,False,1.0,0,3,8602.017816,0.034408,4,0.000378,9.6e-05,0.16939,4.0,2,0,0,0,False,0.5913,0.2211,0.3038,0.8032,0.0
100000002956769100,terminal,0.899,2,0.4834,"Получил 840 тыс ₸ от 3 плательщиков, исходящих нет (исходящие наблюдаемы); к узлу ведут цепочки переводов от 3 seed",188,,синхронный_сбор,3,False,3,0,840000.0,0.0,3,0,0.0,False,0.0,0,3,1225.650006,0.001459,3,0.000385,0.0,0.0,,3,0,0,0,False,0.5394,0.2211,0.5325,0.3414,0.25
100000003835149100,peripheral,0.5,21,0.481,"Получил 248 тыс ₸ от 1 плательщика, отдал 4.6 млн ₸ 2 получ., пропуск 1851%; пороги ролей не достигнуты",189,,аномалия_колена,1,False,1,2,248500.0,4600440.0,1,13,18.512837,False,1.0,1,1,248500.0,0.054017,1,0.000489,2e-06,0.0,3.0,1,0,0,0,True,0.05,0.3032,0.8535,0.7694,0.25
100000004906181100,peripheral,0.5,4,0.4804,"Получил 100 тыс ₸ от 1 плательщика, отдал 2.5 млн ₸ 7 получ., пропуск 2473%; пороги ролей не достигнуты",190,,быстрый_транзит;аномалия_колена;дробление,3,False,1,7,100000.0,2473417.91,1,33,24.734179,False,1.0,0,3,119.536204,4.8e-05,1,0.000289,0.000135,1.0,0.0,1,0,0,6,True,0.05,0.2211,0.7363,0.5318,0.75
100000007908818100,peripheral,0.5,9,0.4802,"Получил 727 тыс ₸ от 4 плательщиков, отдал 302 тыс ₸ 6 получ., пропуск 42%; пороги ролей не достигнуты",191,,,1,False,4,6,727475.0,302000.0,4,13,0.415135,False,1.0,2,8,418681.828983,0.575527,4,0.000475,0.000178,0.020619,2.0,2,0,0,0,False,0.05,0.7708,0.5054,0.8559,0.0
100000001875239100,terminal,0.89,2,0.4792,"Получил 712 тыс ₸ от 3 плательщиков, исходящих нет (исходящие наблюдаемы); к узлу ведут цепочки переводов от 4 seed",192,,синхронный_сбор,3,False,3,0,712000.0,0.0,3,0,0.0,False,0.0,0,4,805.790384,0.001132,3,0.000334,0.0,0.0,,3,0,0,0,False,0.534,0.2789,0.5013,0.2936,0.25
100000003213473100,distributor,0.694,1,0.4786,"Веер: 11 получателей при 1 плательщике; разослал 240 тыс ₸, в среднем 20 тыс ₸ за перевод",193,,быстрый_транзит;возвратные_циклы,3,False,1,11,57500.0,240000.0,2,12,4.173913,False,1.0,0,2,48.670448,0.000203,5,0.000289,0.00011,0.782609,2.0,1,1,0,0,False,0.5205,0.1395,0.2961,0.5269,0.5
100000007544358100,transit,0.738,3,0.4761,"Пропуск 109%: получил 322 тыс ₸ от 2 плательщиков, отдал 350 тыс ₸ 1 получ.",194,,,1,False,2,1,322500.0,350000.0,2,3,1.085271,False,1.0,1,2,300361.617356,0.858176,1,0.000341,2e-05,0.069767,3.0,1,0,0,0,False,0.4059,0.4606,0.3673,0.7193,0.0
100000001141268100,terminal,0.832,2,0.4735,"Получил 480 тыс ₸ от 2 плательщиков, дальше ушло лишь 2% (исходящие наблюдаемы); к узлу ведут цепочки переводов от 3 seed",195,,,3,False,2,1,480000.0,10000.0,2,1,0.020833,False,1.0,0,3,2570.003882,0.005354,1,0.000365,2.2e-05,0.020833,1.0,2,0,0,0,False,0.4992,0.2211,0.4269,0.7582,0.0
100000002188829100,terminal,0.769,5,0.4718,"Получил 400 тыс ₸ от 1 плательщика (seed: 1), исходящих нет (исходящие наблюдаемы); к узлу ведут цепочки переводов от 4 seed",196,,,1,False,1,0,400000.0,0.0,1,0,0.0,False,0.0,1,4,400000.0,1.0,1,0.000366,0.0,0.0,,1,0,0,0,False,0.4614,0.6271,0.3925,0.3287,0.0
100000003360542100,peripheral,0.6,1,0.4708,"Получил 317 тыс ₸ от 2 плательщиков, отдал 52 тыс ₸ 2 получ., пропуск 16%; пороги ролей не достигнуты",197,,возвратные_циклы,2,False,2,2,317000.0,51800.0,3,5,0.163407,False,1.0,0,9,124662.733643,0.393258,1,0.001456,1e-06,0.044164,2.0,1,2,0,0,False,0.06,0.6802,0.3486,0.8637,0.25
100000000291906100,transit,0.795,36,0.4706,"Пропуск 117%: получил 388 тыс ₸ от 2 плательщиков, отдал 456 тыс ₸ 2 получ.; 41% ушло ≤2 дн. после поступления",198,,возвратные_циклы,2,False,2,2,388000.0,455854.0,3,6,1.174881,False,1.0,0,1,9823.83831,0.02155,0,0.000763,7.8e-05,0.413284,0.0,1,1,0,0,False,0.4373,0.0,0.4171,0.9235,0.25
100000002618492100,terminal,0.812,7,0.4696,"Получил 296 тыс ₸ от 2 плательщиков (seed: 1), исходящих нет (исходящие наблюдаемы); к узлу ведут цепочки переводов от 6 seed",199,,,1,False,2,0,296500.0,0.0,2,0,0.0,False,0.0,1,6,180762.770528,0.609655,2,0.000369,0.0,0.0,,1,0,0,0,False,0.4872,0.6337,0.336,0.3316,0.0
100000003509750100,transit,0.91,8,0.4676,"Пропуск 95%: получил 82 тыс ₸ от 3 плательщиков, отдал 78 тыс ₸ 3 получ.; 71% ушло ≤2 дн. после поступления",200,,быстрый_транзит;возвратные_циклы,2,False,3,3,82290.0,78400.0,4,5,0.952728,False,1.0,0,1,19750.12667,0.240006,1,0.001687,2e-06,0.709685,1.0,1,2,0,0,False,0.5005,0.0642,0.094,0.8754,0.5
100000005183943100,terminal,0.796,33,0.4674,"Получил 681 тыс ₸ от 1 плательщика (seed: 1), исходящих нет (исходящие наблюдаемы)",201,,,1,False,1,0,680900.0,0.0,9,0,0.0,False,0.0,1,1,680900.0,1.0,0,0.000611,0.0,0.0,,1,0,0,0,False,0.4776,0.3983,0.4929,0.4433,0.0
100000002443664100,terminal,0.878,2,0.4668,"Получил 557 тыс ₸ от 3 плательщиков, исходящих нет (исходящие наблюдаемы); к узлу ведут цепочки переводов от 4 seed",202,,синхронный_сбор,2,False,3,0,556880.0,0.0,3,0,0.0,False,0.0,0,4,8869.872076,0.015928,3,0.000339,0.0,0.0,,3,0,0,0,False,0.5268,0.2789,0.4549,0.3009,0.25
100000002738256100,transit,0.945,29,0.4668,"Пропуск 117%: получил 150 тыс ₸ от 1 плательщика, отдал 175 тыс ₸ 1 получ.; 100% ушло ≤2 дн. после поступления",203,,быстрый_транзит;возвратные_циклы,2,False,1,1,150200.0,175000.0,1,1,1.165113,False,1.0,0,1,146778.839089,0.838736,0,0.000507,0.0,1.0,1.0,1,1,0,0,False,0.5198,0.2535,0.2364,0.3906,0.5
100000007511163100,transit,0.851,3,0.4667,"Пропуск 129%: получил 64 тыс ₸ от 2 плательщиков, отдал 82 тыс ₸ 3 получ.; 77% ушло ≤2 дн. после поступления",204,,быстрый_транзит;возвратные_циклы,1,False,2,3,63666.0,82052.0,2,3,1.288788,False,1.0,1,2,16267.730258,0.198261,2,0.00034,0.000136,0.769642,0.0,1,1,0,0,False,0.468,0.1854,0.0935,0.7745,0.5
100000001253557100,consolidator,0.734,2,0.4663,Сбор от 5 плательщиков (seed: 1): 210 тыс ₸; дальше не ушло ничего; к узлу ведут цепочки переводов от 5 seed,205,terminal,,1,False,5,0,210200.0,0.0,5,0,0.0,False,0.0,1,5,33464.771134,0.159204,4,0.000351,0.0,0.0,,1,0,0,0,False,0.6606,0.4378,0.271,0.3143,0.0
100000003249054100,consolidator,0.721,1,0.4656,Сбор от 7 плательщиков: 100 тыс ₸; дальше ушло 15% (1 получ.); к узлу ведут цепочки переводов от 3 seed,206,,,2,False,7,1,99700.0,15000.0,11,1,0.150451,False,1.0,0,3,1988.410925,0.019944,4,0.000431,4e-05,0.0,8.0,2,0,0,0,False,0.6489,0.2211,0.1303,0.8105,0.0
100000004948177100,terminal,0.866,3,0.4656,"Получил 437 тыс ₸ от 3 плательщиков (seed: 1), исходящих нет (исходящие наблюдаемы)",207,,,1,False,3,0,437163.0,0.0,8,0,0.0,False,0.0,1,2,343503.492245,0.785756,1,0.000422,0.0,0.0,,1,0,0,0,False,0.5196,0.4732,0.4092,0.3605,0.0
100000000933075100,transit,0.885,17,0.4653,"Пропуск 138%: получил 40 тыс ₸ от 1 плательщика, отдал 55 тыс ₸ 2 получ.; 100% ушло ≤2 дн. после поступления",208,,быстрый_транзит;возвратные_циклы,3,False,1,2,40000.0,55000.0,1,2,1.375,False,1.0,0,2,941.612678,0.01712,0,0.000809,2.1e-05,1.0,0.0,1,1,0,0,False,0.4868,0.1395,0.018,0.8912,0.5
100000003390036100,peripheral,0.627,1,0.4652,"Получил 231 тыс ₸ от 2 плательщиков, отдал 62 тыс ₸ 2 получ., пропуск 27%; пороги ролей не достигнуты",209,,возвратные_циклы,2,False,2,2,231300.0,62000.0,4,2,0.26805,False,1.0,0,9,90960.537198,0.393258,1,0.001324,7.8e-05,0.043234,0.0,1,1,0,0,False,0.0627,0.6505,0.2891,0.9464,0.25
100000008746449100,distributor,0.68,2,0.4647,"Веер: 10 получателей при 1 плательщике; разослал 1 млн ₸, в среднем 101 тыс ₸ за перевод",210,,всплеск_активности,3,False,1,10,10000.0,1009000.0,1,10,100.9,False,1.0,0,3,5.21897,5e-06,1,0.000287,0.000166,0.0,3.0,1,0,0,0,False,0.51,0.2211,0.5671,0.5009,0.0
100000002645609100,consolidator,0.705,1,0.4646,Сбор от 4 плательщиков (seed: 1): 547 тыс ₸; дальше не ушло ничего,211,terminal,,1,False,4,0,546820.68,0.0,5,0,0.0,False,0.0,1,2,47480.268168,0.08683,4,0.000355,0.0,0.0,,1,0,0,0,False,0.6345,0.2865,0.4515,0.3178,0.0
100000005432267100,terminal,0.821,5,0.4621,"Получил 350 тыс ₸ от 2 плательщиков (seed: 1), исходящих нет (исходящие наблюдаемы); к узлу ведут цепочки переводов от 4 seed",212,,,1,False,2,0,350001.0,0.0,2,0,0.0,False,0.0,1,4,250004.279854,0.714296,2,0.000342,0.0,0.0,,2,0,0,0,False,0.4926,0.5827,0.3673,0.3052,0.0
100000004105288100,terminal,0.796,5,0.4614,"Получил 215 тыс ₸ от 2 плательщиков (seed: 1), исходящих нет (исходящие наблюдаемы); к узлу ведут цепочки переводов от 8 seed",213,,,1,False,2,0,215000.0,0.0,2,0,0.0,False,0.0,1,8,107131.618079,0.498287,1,0.000463,0.0,0.0,,1,0,0,0,False,0.4776,0.6422,0.2753,0.375,0.0
100000004403675100,peripheral,0.5,16,0.4613,"Получил 183 тыс ₸ от 4 плательщиков, отдал 265 тыс ₸ 5 получ., пропуск 145%; пороги ролей не достигнуты",214,,всплеск_активности;возвратные_циклы;повторяющиеся_маршруты,1,False,4,5,182980.0,264699.0,8,6,1.446601,False,1.0,2,3,93552.746003,0.353431,4,0.00074,0.002788,0.408203,3.0,1,1,2,1,False,0.05,0.4321,0.3145,0.9573,0.5
100000003131693100,terminal,0.763,5,0.4602,"Получил 353 тыс ₸ от 1 плательщика (seed: 1), исходящих нет (исходящие наблюдаемы); к узлу ведут цепочки переводов от 4 seed",215,,,1,False,1,0,353277.0,0.0,1,0,0.0,False,0.0,1,4,353277.0,1.0,1,0.000356,0.0,0.0,,1,0,0,0,False,0.4578,0.6153,0.369,0.3187,0.0
100000003159641100,consolidator,0.638,14,0.4588,"Сбор от 4 плательщиков: 64 тыс ₸; отдал 198 тыс ₸ 1 получ. — больше, чем получил в выборке; к узлу ведут цепочки переводов от 4 seed",216,,,2,False,4,1,64000.0,197800.0,7,1,3.090625,False,1.0,0,4,720.240431,0.003641,3,0.000305,5.9e-05,0.234375,5.0,1,0,0,0,False,0.5742,0.2789,0.2596,0.6726,0.0
100000008473207100,terminal,0.735,9,0.4569,"Получил 202 тыс ₸ от 1 плательщика, исходящих нет (исходящие наблюдаемы); к узлу ведут цепочки переводов от 8 seed",217,,,2,False,1,0,202000.0,0.0,4,0,0.0,False,0.0,0,8,116256.544149,0.575527,0,0.000556,0.0,0.0,,1,0,0,0,False,0.441,0.6499,0.2635,0.4284,0.0
